Transaction_ID,Amount,Hour,Merchant_Category,Distance_km,Device_Score,Daily_Transactions,Failed_Logins,International,Weekend,Account_Age_Months,Fraud
119238,9920.97,9,Grocery,120.8,60,1,0,0,1,27,0
119239,5429.29,15,Grocery,69.0,64,8,0,0,0,15,0
119240,4101.11,10,Electronics,125.6,71,2,0,0,0,73,0
119241,5638.63,7,Shopping,73.0,98,3,0,0,1,111,0
119242,5638.69,16,Restaurant,33.1,64,5,0,0,0,131,0
119243,6602.48,8,Restaurant,189.3,95,2,1,0,0,107,0
119244,2641.92,15,Electronics,50.1,83,3,0,0,0,121,0
119245,8152.64,8,Travel,50.5,78,8,0,0,1,13,0
119246,3898.16,19,Grocery,56.4,71,5,0,0,0,92,0
119247,8852.21,13,Fuel,91.4,82,8,1,0,0,78,0
119248,9955.19,4,Grocery,122.5,78,4,0,0,0,154,0
119249,5996.39,11,Fuel,154.8,60,6,0,0,1,103,0
119250,3933.53,0,Shopping,66.3,79,8,0,0,1,36,0
119251,56.28,23,Restaurant,36.2,74,1,0,0,1,160,0
119252,3659.74,2,Electronics,8.2,72,6,0,0,0,27,0
119253,3246.83,12,Restaurant,177.6,61,5,0,0,0,78,0
119254,3513.21,17,Grocery,137.7,63,2,0,0,0,37,0
119255,2557.77,2,Travel,133.9,90,5,0,1,1,165,0
119256,8635.62,15,Shopping,145.1,85,4,0,0,1,162,0
119257,8705.43,5,Electronics,2.1,82,4,0,0,1,22,0
119258,1661.87,18,Restaurant,111.5,61,3,0,0,1,37,0
119259,1598.04,21,Electronics,38.4,84,2,0,0,0,93,0
119260,5321.14,14,Restaurant,99.6,68,4,0,0,0,31,0
119261,5227.9,9,Fuel,47.8,61,2,0,0,0,103,0
119262,4052.42,4,Grocery,90.9,94,2,1,0,0,130,0
119263,6161.66,12,Electronics,17.9,81,8,0,0,0,96,0
119264,6286.04,12,Electronics,179.2,86,7,0,0,0,175,0
119265,83.86,12,Shopping,193.6,67,4,0,0,1,144,0
119266,8300.46,7,Shopping,3.9,79,2,0,0,0,141,0
119267,5545.41,13,Grocery,50.4,76,1,0,0,0,62,0
119268,9641.35,8,Fuel,25.5,86,7,0,0,0,171,0
119269,2691.3,4,Grocery,91.7,90,2,0,0,0,28,0
119270,3063.64,0,Fuel,158.7,87,3,0,0,0,67,0
119271,2419.0,6,Travel,59.4,80,5,1,0,1,20,0
119272,1786.3,14,Electronics,31.6,98,3,0,0,0,48,0
119273,8459.69,0,Fuel,8.7,62,4,0,0,1,111,0
119274,261.2,19,Electronics,66.0,87,5,0,0,0,19,0
119275,4555.88,4,Travel,147.6,95,7,0,0,0,161,0
119276,9245.4,7,Restaurant,131.4,62,7,0,0,0,48,0
119277,7410.23,3,Grocery,174.9,98,8,0,0,0,27,0
119278,1877.51,4,Restaurant,163.9,99,5,0,0,0,156,0
119279,927.05,17,Grocery,91.4,82,8,0,0,1,81,0
119280,6385.46,12,Travel,159.7,97,7,0,0,0,90,0
119281,3244.89,8,Grocery,28.0,92,2,0,0,1,41,0
119282,9100.93,11,Grocery,75.3,68,5,0,0,0,68,0
119283,6319.39,14,Electronics,51.8,75,8,0,0,0,63,0
119284,1412.84,11,Electronics,46.4,65,7,0,0,0,51,0
119285,4165.83,2,Fuel,9.6,72,2,0,0,1,106,0
119286,1673.99,9,Shopping,162.3,96,2,0,1,1,66,0
119287,5453.7,6,Electronics,184.0,60,2,0,0,0,88,0
119288,2794.16,7,Electronics,144.2,83,2,0,0,0,154,0
119289,4164.35,8,Fuel,122.5,86,7,1,0,0,32,0
119290,8032.68,16,Shopping,47.0,88,4,1,0,0,82,0
119291,8153.36,18,Travel,43.1,83,3,2,0,0,148,0
119292,3887.61,1,Restaurant,38.9,82,7,0,0,1,67,0
119293,5630.63,9,Travel,120.2,92,3,1,0,1,34,0
119294,8240.46,6,Fuel,151.4,70,6,1,0,0,24,0
119295,897.04,13,Travel,197.4,60,7,0,0,0,43,0
119296,4029.97,11,Shopping,163.4,72,7,0,0,0,38,0
119297,8336.17,0,Fuel,192.7,99,4,0,0,0,15,0
119298,9564.67,21,Grocery,117.0,65,7,0,0,0,88,0
119299,477.06,15,Travel,179.2,85,3,0,0,0,85,0
119300,497.22,20,Grocery,150.5,91,6,0,0,0,101,0
119301,8458.81,19,Fuel,117.3,81,1,0,0,1,179,0
119302,9326.21,15,Grocery,22.5,66,4,0,0,0,14,0
119303,659.71,2,Travel,79.1,84,5,0,0,0,112,0
119304,8218.7,2,Fuel,168.7,80,5,0,0,0,99,0
119305,8973.5,22,Electronics,101.4,96,4,2,0,0,12,0
119306,9840.34,4,Restaurant,21.7,78,7,0,0,0,75,0
119307,3512.76,19,Grocery,27.2,83,5,2,0,0,62,0
119308,2086.97,12,Fuel,4.2,66,6,0,0,0,15,0
119309,8322.33,6,Shopping,161.3,90,4,1,0,0,96,0
119310,4154.83,2,Restaurant,10.0,79,3,0,0,1,71,0
119311,325.77,6,Restaurant,176.6,63,7,0,0,0,141,0
119312,7269.59,14,Travel,95.1,68,8,0,0,0,75,0
119313,9779.36,9,Restaurant,5.3,92,1,0,0,0,61,0
119314,3401.56,2,Electronics,45.7,67,4,0,0,1,97,0
119315,5008.52,20,Grocery,36.7,82,7,0,0,1,81,0
119316,8955.48,14,Travel,185.5,90,1,0,0,0,131,0
119317,8886.38,14,Grocery,65.9,95,1,0,0,0,90,0
119318,8260.07,9,Grocery,14.8,71,6,0,0,1,132,0
119319,7540.09,2,Travel,159.2,70,2,0,0,1,121,0
119320,8136.17,14,Grocery,68.6,72,4,0,0,0,79,0
119321,2305.7,2,Restaurant,40.2,90,6,1,0,1,32,0
119322,2337.8,20,Travel,57.6,82,8,0,0,0,27,0
119323,3066.75,10,Travel,3.9,84,1,0,0,1,158,0
119324,2522.13,16,Shopping,195.6,99,3,0,0,1,22,0
119325,508.6,5,Travel,22.8,83,6,0,0,0,101,0
119326,3411.52,10,Travel,145.0,98,7,0,1,1,84,0
119327,5045.72,9,Travel,91.3,78,1,0,0,0,121,0
119328,1493.5,22,Restaurant,17.9,87,7,0,0,0,91,0
119329,2387.98,4,Shopping,172.4,90,8,0,0,1,36,0
119330,9644.22,20,Electronics,148.5,66,7,0,0,0,121,0
119331,6514.29,19,Fuel,124.6,69,4,0,0,0,127,0
119332,3643.38,5,Shopping,163.2,80,3,0,0,0,67,0
119333,7322.19,3,Shopping,192.0,85,4,0,0,0,156,0
119334,3588.91,19,Shopping,172.8,62,7,0,0,0,44,0
119335,381.67,15,Shopping,91.6,88,3,1,0,0,13,0
119336,5341.85,7,Restaurant,82.2,85,5,0,0,0,99,0
119337,5666.57,14,Shopping,192.4,63,5,0,0,0,10,0
119338,8047.07,8,Electronics,40.3,97,5,0,0,0,64,0
119339,9553.65,5,Grocery,197.8,95,8,0,0,1,91,0
119340,7291.04,10,Grocery,55.8,80,7,0,0,1,56,0
119341,2771.81,12,Grocery,192.8,66,3,0,0,1,162,0
119342,9497.01,0,Grocery,13.6,62,4,0,0,1,139,0
119343,4060.25,17,Restaurant,81.3,62,4,0,0,0,29,0
119344,5018.99,8,Restaurant,79.4,74,3,0,0,0,75,0
119345,2518.27,10,Fuel,86.1,68,2,1,1,0,170,0
119346,4834.04,17,Travel,11.8,98,8,0,0,0,106,0
119347,922.48,17,Restaurant,2.4,100,5,0,0,0,91,0
119348,789.17,13,Electronics,144.0,95,8,0,0,1,9,0
119349,3255.85,12,Electronics,170.6,92,5,0,1,0,33,0
119350,7187.91,6,Electronics,196.7,97,3,1,0,0,46,0
119351,3988.95,13,Grocery,124.7,95,4,1,1,0,158,0
119352,1447.9,5,Travel,119.5,63,5,0,0,0,178,0
119353,2766.24,16,Electronics,128.4,86,8,0,0,0,119,0
119354,8834.51,20,Fuel,197.1,62,6,0,0,0,122,0
119355,7045.41,20,Grocery,199.1,77,1,0,0,0,167,0
119356,2795.67,12,Electronics,128.3,81,5,0,0,0,86,0
119357,2581.95,9,Restaurant,10.1,72,2,0,0,0,119,0
119358,5613.4,10,Travel,111.6,79,1,0,0,0,144,0
119359,4872.19,7,Grocery,198.7,85,3,1,0,0,119,0
119360,4130.37,2,Grocery,119.1,74,7,1,0,0,31,0
119361,3970.45,18,Fuel,25.0,89,1,0,0,1,83,0
119362,762.16,8,Fuel,116.1,81,5,0,0,0,175,0
119363,6706.18,3,Fuel,103.2,91,4,1,0,0,171,0
119364,8288.28,15,Grocery,174.9,60,2,1,0,0,60,0
119365,7247.68,0,Shopping,26.3,85,8,1,0,0,13,0
119366,3035.49,4,Travel,31.1,91,4,2,0,0,10,0
119367,9099.89,10,Electronics,60.6,97,1,0,0,0,67,0
119368,9311.44,2,Restaurant,8.9,100,1,1,0,0,45,0
119369,8816.71,16,Electronics,130.0,74,2,0,0,0,9,0
119370,7074.78,15,Restaurant,76.6,73,3,0,0,0,15,0
119371,7585.75,6,Fuel,78.0,68,5,0,0,0,163,0
119372,2931.64,19,Electronics,61.8,100,7,0,0,1,50,0
119373,7113.99,16,Shopping,44.2,60,6,0,0,0,16,0
119374,8588.28,2,Electronics,131.7,96,3,0,0,0,41,0
119375,2866.12,11,Grocery,44.0,99,7,1,1,1,98,0
119376,322.68,6,Grocery,31.7,64,1,0,0,0,101,0
119377,8703.48,19,Electronics,179.6,78,2,0,1,0,128,0
119378,8529.28,19,Restaurant,84.5,60,8,0,0,1,38,0
119379,4414.67,11,Shopping,195.9,94,4,0,0,0,58,0
119380,4935.97,14,Restaurant,142.0,96,8,0,0,0,160,0
119381,1298.7,0,Restaurant,91.8,87,8,1,0,0,62,0
119382,9022.61,2,Travel,197.6,80,4,0,0,0,14,0
119383,2734.42,16,Restaurant,191.8,94,5,0,0,0,23,0
119384,655.98,19,Fuel,186.7,84,4,0,0,0,104,0
119385,4896.74,2,Electronics,47.5,75,2,0,0,1,128,0
119386,5265.29,10,Shopping,44.3,87,2,0,0,1,21,0
119387,6137.75,23,Electronics,38.8,89,2,0,0,0,176,0
119388,3683.3,18,Electronics,80.5,66,1,0,0,1,180,0
119389,1538.49,21,Shopping,29.7,62,7,1,1,0,65,0
119390,4250.96,17,Fuel,46.3,91,1,0,0,0,137,0
119391,8643.55,8,Shopping,29.0,62,2,0,0,0,101,0
119392,5664.95,5,Electronics,8.6,81,2,0,0,0,171,0
119393,2816.8,22,Travel,64.5,69,4,0,0,0,99,0
119394,238.3,17,Grocery,188.0,93,2,1,0,1,52,0
119395,2532.38,7,Restaurant,195.7,95,1,0,0,0,71,0
119396,1346.64,7,Shopping,80.0,77,3,0,0,1,33,0
119397,6067.73,4,Grocery,155.8,97,4,0,0,1,150,0
119398,898.17,22,Grocery,32.4,66,4,0,0,1,177,0
119399,9317.32,3,Shopping,168.8,84,4,0,0,1,132,0
119400,9135.03,11,Fuel,39.9,88,7,0,0,0,89,0
119401,1478.43,8,Shopping,149.3,87,6,0,0,0,76,0
119402,2418.74,20,Travel,6.8,90,7,0,0,1,84,0
119403,3609.14,18,Shopping,174.0,73,6,0,0,1,51,0
119404,306.79,16,Electronics,6.0,89,4,0,0,0,125,0
119405,4294.84,22,Travel,25.1,76,1,0,0,0,11,0
119406,5192.49,1,Electronics,123.1,64,4,0,0,1,41,0
119407,488.55,0,Shopping,175.5,65,5,0,0,0,69,0
119408,7876.39,16,Fuel,184.7,60,7,1,0,1,27,0
119409,7146.11,23,Electronics,10.6,97,6,0,0,0,22,0
119410,4433.63,19,Travel,10.2,72,1,0,0,0,79,0
119411,4469.76,23,Shopping,1.5,85,7,0,0,0,158,0
119412,7765.38,4,Electronics,144.7,88,4,0,0,1,157,0
119413,7650.92,7,Shopping,175.4,95,2,0,0,0,54,0
119414,8602.42,9,Travel,99.7,70,2,0,0,0,22,0
119415,1582.58,12,Shopping,12.5,79,7,0,0,1,85,0
119416,4767.14,4,Fuel,181.0,88,8,0,0,0,96,0
119417,6518.62,19,Fuel,16.6,65,7,1,0,0,77,0
119418,6689.85,3,Fuel,6.5,99,8,0,0,1,100,0
119419,4256.98,19,Grocery,104.9,90,2,0,0,0,97,0
119420,6540.67,8,Electronics,103.9,88,7,0,0,1,140,0
119421,1718.18,4,Travel,65.8,90,6,1,0,1,111,0
119422,8246.04,5,Grocery,110.5,81,6,0,0,0,75,0
119423,1305.15,18,Grocery,64.5,75,2,0,1,0,77,0
119424,4204.97,16,Electronics,137.6,92,8,0,0,0,96,0
119425,1826.27,21,Grocery,80.8,76,1,0,0,1,162,0
119426,8954.7,16,Fuel,77.4,83,2,0,1,0,176,0
119427,1169.66,17,Electronics,68.2,84,8,1,0,0,33,0
119428,5859.97,7,Travel,106.3,89,5,0,0,0,134,0
119429,8681.85,17,Shopping,132.8,60,8,0,0,1,53,0
119430,1745.82,21,Grocery,25.2,97,4,0,1,0,19,0
119431,3157.03,7,Shopping,4.3,75,4,0,0,0,152,0
119432,4568.92,1,Travel,128.1,68,4,0,0,0,31,0
119433,9531.53,7,Shopping,157.6,71,2,0,0,1,177,0
119434,257.92,9,Electronics,51.1,90,8,0,0,0,113,0
119435,2001.57,22,Electronics,161.8,69,5,0,0,1,158,0
119436,4023.56,6,Fuel,70.4,88,8,0,0,1,50,0
119437,4587.41,19,Fuel,10.2,93,3,1,0,0,147,0
119438,293.63,5,Grocery,50.7,66,8,0,0,0,158,0
119439,614.1,18,Travel,37.0,82,7,0,0,1,131,0
119440,7624.55,18,Restaurant,185.2,99,7,0,0,1,55,0
119441,3430.92,6,Travel,81.2,60,1,0,0,0,96,0
119442,1690.41,16,Shopping,136.3,81,1,0,0,0,147,0
119443,9368.19,7,Electronics,48.3,82,6,0,0,0,102,0
119444,5810.5,22,Restaurant,87.5,92,2,0,0,0,138,0
119445,976.93,19,Electronics,120.6,63,5,1,0,0,15,0
119446,2323.56,13,Fuel,40.9,94,3,0,0,0,155,0
119447,2665.08,7,Grocery,31.6,69,6,0,0,0,173,0
119448,7666.74,11,Fuel,56.7,93,7,0,0,0,64,0
119449,9706.51,21,Fuel,33.9,72,5,0,0,1,176,0
119450,8996.21,23,Restaurant,49.7,92,2,0,0,0,40,0
119451,2053.74,17,Grocery,77.2,82,6,1,0,0,123,0
119452,6961.62,2,Fuel,180.6,62,5,2,0,0,120,0
119453,8326.42,7,Restaurant,2.1,73,2,0,1,0,147,0
119454,6454.93,13,Electronics,129.9,74,4,0,0,1,95,0
119455,4731.92,17,Electronics,37.3,83,7,1,0,0,154,0
119456,2366.32,12,Shopping,144.5,75,5,1,0,0,43,0
119457,5262.34,18,Electronics,176.6,100,6,0,0,0,118,0
119458,9110.31,8,Grocery,81.5,83,8,0,0,1,108,0
119459,321.3,21,Electronics,78.7,91,6,0,0,0,110,0
119460,3790.51,17,Travel,180.1,100,1,0,0,0,33,0
119461,7011.07,6,Shopping,79.6,63,6,0,0,0,6,0
119462,406.35,11,Shopping,57.5,92,5,0,0,0,171,0
119463,3816.54,21,Fuel,51.7,67,1,0,0,0,67,0
119464,9709.86,18,Restaurant,166.7,67,3,0,0,0,102,0
119465,9215.93,8,Travel,65.1,94,1,0,0,0,83,0
119466,9806.32,5,Travel,25.9,81,1,0,0,1,107,0
119467,7455.87,18,Travel,107.4,62,5,0,1,0,86,0
119468,2918.76,2,Electronics,159.1,78,8,0,0,0,76,0
119469,3044.83,9,Shopping,192.7,86,1,0,0,0,104,0
119470,8496.42,8,Electronics,171.0,76,7,0,0,0,143,0
119471,9468.77,20,Restaurant,137.3,99,4,1,0,0,141,0
119472,6053.93,3,Fuel,142.9,69,8,0,0,0,76,0
119473,9710.92,17,Electronics,143.4,85,2,0,0,0,154,0
119474,4332.26,4,Restaurant,108.1,67,7,0,0,0,161,0
119475,4492.53,13,Grocery,83.8,81,2,0,0,0,81,0
119476,9753.77,13,Restaurant,99.4,93,2,0,0,0,88,0
119477,3444.42,2,Electronics,65.9,89,6,0,0,0,79,0
119478,6141.5,2,Shopping,186.5,85,5,0,0,0,33,0
119479,2330.52,23,Travel,26.9,82,5,0,0,0,6,0
119480,2627.68,20,Shopping,64.1,81,7,1,0,0,158,0
119481,279.78,1,Travel,122.3,89,7,0,0,1,36,0
119482,5701.13,6,Travel,130.6,70,5,1,0,0,99,0
119483,2068.65,16,Restaurant,55.8,76,3,0,0,0,33,0
119484,3934.43,21,Restaurant,146.1,94,1,0,0,0,18,0
119485,8729.23,9,Electronics,15.8,97,2,0,1,1,83,0
119486,5058.75,17,Shopping,132.1,85,7,0,0,0,67,0
119487,2817.58,8,Grocery,48.3,73,8,0,0,1,32,0
119488,9699.36,21,Fuel,139.1,70,2,0,0,1,21,0
119489,1664.64,11,Shopping,99.3,81,6,0,0,0,121,0
119490,3069.89,22,Electronics,31.3,63,1,1,0,0,98,0
119491,1826.9,3,Fuel,102.3,88,8,0,0,0,101,0
119492,1060.29,7,Travel,148.6,73,7,0,0,0,105,0
119493,3945.96,0,Restaurant,85.4,93,5,1,0,0,65,0
119494,9672.18,20,Travel,143.6,91,8,0,0,0,140,0
119495,7857.33,18,Shopping,3.6,87,6,1,0,0,118,0
119496,9118.5,13,Shopping,187.8,70,3,1,0,0,148,0
119497,5311.13,10,Travel,167.0,66,3,0,0,1,136,0
119498,9112.7,16,Shopping,117.3,64,8,0,0,0,127,0
119499,1639.87,5,Travel,63.4,98,2,1,0,0,136,0
119500,8383.01,10,Grocery,31.5,60,2,0,0,0,16,0
119501,1472.99,4,Grocery,81.8,60,2,1,0,0,173,0
119502,9208.25,3,Fuel,80.2,78,7,0,0,0,30,0
119503,9167.25,22,Travel,112.4,62,5,0,0,0,100,0
119504,4930.85,6,Shopping,95.9,76,1,1,0,1,37,0
119505,6846.04,20,Grocery,115.9,85,4,2,0,1,72,0
119506,7815.7,8,Travel,6.8,87,1,0,0,0,61,0
119507,9469.95,11,Shopping,22.3,75,7,0,0,0,71,0
119508,1367.57,1,Electronics,141.1,89,1,1,0,1,142,0
119509,2920.78,2,Grocery,81.2,79,2,0,0,0,81,0
119510,5974.4,21,Travel,184.7,70,3,1,0,0,150,0
119511,6270.7,0,Fuel,15.1,91,8,1,0,0,33,0
119512,7287.67,19,Fuel,146.6,81,3,1,0,0,93,0
119513,2065.96,13,Travel,142.9,85,8,0,0,0,122,0
119514,8857.8,14,Restaurant,158.3,86,3,0,0,0,31,0
119515,9911.43,7,Electronics,100.8,71,4,0,0,0,65,0
119516,6849.8,8,Travel,55.4,74,1,0,0,0,106,0
119517,3371.56,12,Electronics,198.7,99,4,1,0,0,122,0
119518,7829.32,22,Grocery,38.2,67,2,0,0,0,162,0
119519,2479.77,7,Travel,142.5,74,6,0,0,1,39,0
119520,3781.84,5,Fuel,18.2,82,6,0,0,0,62,0
119521,1765.99,2,Electronics,59.0,73,6,1,0,0,169,0
119522,5066.09,1,Fuel,180.0,87,6,0,0,0,7,0
119523,2774.65,16,Grocery,88.0,88,1,0,0,0,125,0
119524,5744.41,1,Grocery,70.1,87,5,0,0,0,98,0
119525,6953.24,22,Restaurant,113.4,95,2,0,0,0,44,0
119526,6317.17,4,Restaurant,118.3,90,2,0,1,0,66,0
119527,7437.61,14,Electronics,189.4,68,3,0,0,1,168,0
119528,3033.69,18,Electronics,45.9,80,1,0,0,0,152,0
119529,9893.12,8,Grocery,164.2,67,8,0,0,0,115,0
119530,135.11,2,Grocery,121.8,67,2,1,0,1,156,0
119531,6582.56,13,Grocery,141.9,82,2,0,0,0,83,0
119532,1075.11,2,Restaurant,12.1,81,7,0,0,0,33,0
119533,3222.46,17,Grocery,36.6,76,3,0,0,1,59,0
119534,7043.03,7,Restaurant,197.3,76,7,0,0,1,101,0
119535,6370.92,23,Grocery,96.2,73,3,0,0,1,22,0
119536,9908.48,10,Travel,11.0,84,8,0,0,0,141,0
119537,9824.54,16,Shopping,20.5,76,4,0,0,0,60,0
119538,5010.75,3,Fuel,85.8,60,5,0,0,0,7,0
119539,1701.57,7,Restaurant,99.0,97,6,0,0,0,119,0
119540,1895.53,9,Fuel,107.6,80,2,0,0,0,20,0
119541,7113.17,8,Grocery,23.5,77,3,0,0,1,132,0
119542,9327.67,7,Travel,29.7,97,8,0,0,0,134,0
119543,1585.51,20,Electronics,54.9,92,5,0,0,0,114,0
119544,5627.18,23,Fuel,115.7,71,1,0,0,0,42,0
119545,9826.64,0,Travel,4.8,67,2,2,0,0,169,0
119546,1728.22,8,Shopping,73.8,87,8,0,0,0,99,0
119547,2805.04,20,Fuel,129.4,78,6,0,0,0,37,0
119548,8388.1,20,Grocery,107.4,65,5,0,0,1,118,0
119549,612.42,9,Fuel,177.8,88,1,0,0,0,157,0
119550,6195.26,21,Restaurant,69.8,96,5,0,0,1,120,0
119551,804.69,3,Fuel,105.3,60,6,0,0,0,34,0
119552,2186.07,1,Travel,91.1,71,7,0,0,1,147,0
119553,506.23,13,Travel,119.6,65,2,0,0,0,155,0
119554,9846.9,20,Travel,171.7,97,1,1,0,1,41,0
119555,274.43,10,Grocery,115.2,67,3,0,0,0,72,0
119556,8016.6,12,Grocery,40.5,68,3,0,1,0,117,0
119557,804.77,22,Restaurant,43.2,60,4,0,0,0,96,0
119558,2267.79,16,Restaurant,3.0,91,1,0,0,0,94,0
119559,5112.85,16,Travel,37.5,73,7,0,0,1,173,0
119560,7532.28,7,Shopping,20.4,93,1,0,0,0,33,0
119561,5729.4,6,Fuel,60.1,91,8,1,0,1,154,0
119562,9704.98,0,Restaurant,29.2,73,3,0,0,1,47,0
119563,6525.37,11,Travel,94.7,79,2,0,0,1,128,0
119564,7763.26,16,Shopping,65.8,61,8,0,0,0,170,0
119565,9406.3,8,Shopping,123.1,68,7,0,0,1,56,0
119566,9640.44,14,Grocery,146.9,78,1,2,0,1,68,0
119567,8047.23,17,Shopping,142.2,67,7,0,0,0,97,0
119568,9366.19,6,Grocery,177.5,63,5,0,0,0,34,0
119569,12.59,12,Fuel,164.1,82,1,0,0,0,66,0
119570,2302.14,15,Grocery,193.1,88,5,0,0,0,84,0
119571,2153.45,17,Shopping,71.5,62,3,0,0,0,146,0
119572,1502.87,12,Restaurant,102.8,88,6,0,0,1,159,0
119573,4527.99,15,Electronics,68.6,75,5,0,0,0,150,0
119574,865.04,13,Travel,112.7,95,2,0,0,0,172,0
119575,5612.21,12,Electronics,198.0,96,7,0,0,0,27,0
119576,5055.9,13,Shopping,7.7,60,1,0,1,0,114,0
119577,4501.76,17,Electronics,99.2,88,3,0,0,0,82,0
119578,3492.21,12,Electronics,147.4,98,5,1,0,0,148,0
119579,3683.57,3,Electronics,154.5,84,5,0,0,0,172,0
119580,7358.86,1,Shopping,58.5,94,8,2,0,0,14,0
119581,5214.79,18,Restaurant,91.3,76,8,0,0,0,124,0
119582,1521.82,7,Restaurant,20.9,93,1,0,0,0,76,0
119583,785.48,6,Travel,162.4,100,6,0,0,1,121,0
119584,4879.27,14,Travel,147.6,90,4,1,0,1,161,0
119585,7941.76,22,Grocery,192.8,94,7,0,0,0,72,0
119586,8884.11,9,Fuel,74.3,91,3,0,0,0,49,0
119587,9317.1,13,Grocery,79.6,60,1,1,0,0,143,0
119588,6388.69,20,Grocery,117.2,87,5,0,0,0,140,0
119589,8692.25,23,Travel,146.3,73,4,1,0,0,31,0
119590,3064.41,4,Electronics,150.2,70,5,0,0,0,89,0
119591,4819.77,13,Shopping,16.4,72,6,0,0,0,118,0
119592,4719.68,15,Grocery,54.2,73,8,1,0,1,80,0
119593,2733.05,21,Shopping,160.2,88,2,0,0,1,129,0
119594,2075.11,1,Restaurant,25.4,99,5,0,0,0,81,0
119595,6628.32,20,Electronics,181.4,67,2,0,1,0,9,0
119596,735.58,0,Electronics,113.1,96,5,1,0,0,49,0
119597,6851.33,17,Restaurant,49.1,74,4,0,0,0,103,0
119598,664.47,0,Travel,59.9,63,7,0,0,0,34,0
119599,3488.19,22,Grocery,169.6,88,7,0,0,0,26,0
119600,5568.68,13,Restaurant,184.3,73,1,0,0,1,83,0
119601,5608.61,4,Fuel,97.0,84,1,0,0,0,175,0
119602,7411.76,17,Travel,84.3,92,6,0,0,1,67,0
119603,3294.35,4,Electronics,124.5,94,7,0,0,0,69,0
119604,7811.56,0,Electronics,27.2,76,4,0,0,0,110,0
119605,9641.35,22,Fuel,49.6,91,2,0,0,0,95,0
119606,6614.28,2,Electronics,30.3,76,8,0,0,0,49,0
119607,796.02,0,Shopping,103.6,64,6,1,0,1,145,0
119608,3620.69,6,Travel,14.8,97,4,0,0,0,75,0
119609,6399.72,1,Grocery,74.1,93,2,0,1,0,140,0
119610,2463.13,1,Restaurant,72.7,74,2,0,0,0,97,0
119611,8202.86,4,Restaurant,103.4,68,5,0,0,1,36,0
119612,8254.2,3,Restaurant,181.3,68,4,0,0,0,27,0
119613,2577.95,14,Grocery,155.5,76,5,0,1,0,68,0
119614,6048.08,16,Electronics,72.8,68,2,1,0,0,50,0
119615,9676.93,20,Restaurant,78.8,89,1,0,0,0,165,0
119616,2448.15,16,Electronics,124.9,70,7,0,0,0,27,0
119617,4368.08,14,Fuel,72.5,73,8,0,0,0,151,0
119618,4027.46,20,Electronics,78.6,83,4,0,0,1,119,0
119619,6476.92,13,Travel,80.0,71,1,0,0,0,59,0
119620,1009.56,10,Electronics,157.0,64,8,0,0,0,176,0
119621,1006.57,19,Restaurant,126.1,86,6,0,0,0,32,0
119622,49.44,22,Travel,166.7,60,7,0,1,1,141,0
119623,3538.02,15,Shopping,21.8,73,6,0,0,1,22,0
119624,1815.02,18,Fuel,45.0,91,4,0,0,0,47,0
119625,8632.59,0,Travel,0.1,62,8,0,0,0,56,0
119626,8407.74,15,Restaurant,122.6,76,2,1,0,0,153,0
119627,6492.52,9,Travel,10.2,60,2,0,0,1,9,0
119628,7440.75,14,Travel,153.0,74,1,0,0,0,21,0
119629,9710.81,7,Fuel,83.8,90,1,0,0,0,109,0
119630,37.8,2,Fuel,60.9,80,5,0,0,0,159,0
119631,9017.71,6,Grocery,6.7,61,7,0,0,0,124,0
119632,6251.19,16,Shopping,125.5,98,1,0,1,0,90,0
119633,6071.55,15,Shopping,106.5,82,6,0,0,0,38,0
119634,1057.3,20,Restaurant,8.6,81,2,0,0,1,29,0
119635,601.11,8,Restaurant,180.6,76,5,0,0,0,17,0
119636,6220.26,19,Shopping,59.6,97,5,0,0,0,44,0
119637,5141.92,7,Electronics,197.5,73,8,0,0,0,29,0
119638,5810.54,15,Shopping,13.8,71,6,0,0,0,39,0
119639,7993.33,16,Grocery,181.5,88,6,1,0,0,116,0
119640,2752.01,20,Grocery,146.0,75,4,0,0,0,121,0
119641,6027.04,17,Shopping,68.8,63,4,0,0,0,87,0
119642,4606.05,4,Restaurant,28.1,90,8,0,0,0,37,0
119643,551.03,7,Travel,38.7,64,6,0,0,0,99,0
119644,1673.18,16,Travel,67.1,79,1,0,0,1,149,0
119645,727.92,13,Travel,192.7,60,6,0,0,1,19,0
119646,6302.39,22,Restaurant,19.9,81,3,0,0,1,121,0
119647,4596.64,3,Fuel,64.5,64,3,1,0,0,84,0
119648,6736.24,8,Restaurant,97.2,76,4,0,0,0,118,0
119649,4811.38,5,Grocery,187.2,65,7,0,0,0,29,0
119650,1075.18,13,Restaurant,111.7,98,6,0,0,0,57,0
119651,4277.35,0,Travel,158.7,89,8,1,0,1,180,0
119652,8851.75,9,Travel,13.7,65,5,0,1,0,145,0
119653,229.39,23,Shopping,114.2,84,1,0,0,0,33,0
119654,7262.07,12,Restaurant,73.0,75,4,0,0,1,137,0
119655,8004.73,0,Restaurant,139.5,78,7,0,0,1,163,0
119656,5780.57,22,Electronics,26.8,74,1,0,0,0,151,0
119657,643.9,10,Shopping,65.7,83,6,0,0,0,65,0
119658,1326.5,2,Grocery,63.6,100,4,0,1,1,140,0
119659,2118.96,20,Travel,71.7,73,8,0,0,0,20,0
119660,6002.46,9,Fuel,101.4,65,3,0,0,0,6,0
